"playerId","fminsideId","known_name","long_name","year_birth","month_birth","day_birth","age","height_cm","weight_kg","jerseyNumber","country_code","sofifaId","position","Acceleration/speed","Dribbling","Aggression","Ball Control","Crossing","Decision Making","Finishing","Heading","Interceptions","Long Passing","Short Passing","Long Shots","Positioning and Marking","Tackling","Strength","Stamina","GK Diving/One to One","GK Handling","GK Kicking","GK Positioning","GK Reflexes","Height","bucket"
111234,28054565,"Jordan Pickford","Jordan Lee Pickford",1994,3,7,29,185,82,1,"ENG",204935,"GK",50,35.5,45,40,17,67,19,46,24,60,58,39,21,16,70,45,84,77,87,80,87,185,"Goalkeeper"
433154,28110488,"Dwight McNeil","Dwight  McNeil",1999,11,22,23,183,68,7,"ENG",243282,"LM",70.5,78,57,79,77,75.5,64,63.5,46,71,76,67,57,49,64,78,6,14,14,12,14,183,"Side_midfielders"
433154,28110488,"Dwight McNeil","Dwight  McNeil",1999,11,22,23,183,68,7,"ENG",243282,"LM",70.5,78,57,79,77,75.5,64,63.5,46,71,76,67,57,49,64,78,6,14,14,12,14,183,"Side_midfielders"
17761,29055569,"James Tarkowski","James Alan Tarkowski",1992,11,19,30,185,81,2,"ENG",202695,"CB",54.5,57.5,83,65,59,71.5,40,83.5,80,73,67,50.5,81,80,84,67,14,8,12,9,7,188,"Central_defenders"
17761,29055569,"James Tarkowski","James Alan Tarkowski",1992,11,19,30,185,81,2,"ENG",202695,"CB",54.5,57.5,83,65,59,71.5,40,83.5,80,73,67,50.5,81,80,84,67,14,8,12,9,7,188,"Central_defenders"
164511,76037151,"Yerry Mina","Yerry  Mina",1994,9,23,28,195,94,13,"COL",220523,"CB",36.5,47,80,60,43,65.5,51,77,75,69,74,59,78,78,90,50,10,8,12,9,12,195,"Central_defenders"
164511,76037151,"Yerry Mina","Yerry  Mina",1994,9,23,28,195,94,13,"COL",220523,"CB",36.5,47,80,60,43,65.5,51,77,75,69,74,59,78,78,90,50,10,8,12,9,12,195,"Central_defenders"
115382,85120748,"Neal Maupay","Neal  Maupay",1996,8,14,26,173,69,9,"FRA",211784,"ST",74.5,72,80,76,61,69.5,79,66,26,59,74,75,30,44,67,78,11,12,7,8,14,173,"Strikers"
115382,85120748,"Neal Maupay","Neal  Maupay",1996,8,14,26,173,69,9,"FRA",211784,"ST",74.5,72,80,76,61,69.5,79,66,26,59,74,75,30,44,67,78,11,12,7,8,14,173,"Strikers"
115382,85120748,"Neal Maupay","Neal  Maupay",1996,8,14,26,173,69,9,"FRA",211784,"ST",74.5,72,80,76,61,69.5,79,66,26,59,74,75,30,44,67,78,11,12,7,8,14,173,"Strikers"
449871,91207274,"Amadou Onana","Amadou  Onana",2001,8,16,21,192,76,8,"c(""BEL"", ""SEN"")",257057,"CDM",73,68,71,75,61,70,57,67,71,74,76,65,69,73,80,75,7,12,12,9,10,195,"Definsive_midfielders"
474907,28127114,"Reece Welch","Reece  Welch",2003,9,19,19,NA,NA,64,"ENG",268632,"CB",56,28,58,35,20,33.5,17,65,52,30,42,30.5,50,55.5,73,49,10,6,10,7,15,196,"Central_defenders"
474907,28127114,"Reece Welch","Reece  Welch",2003,9,19,19,NA,NA,64,"ENG",268632,"CB",56,28,58,35,20,33.5,17,65,52,30,42,30.5,50,55.5,73,49,10,6,10,7,15,196,"Central_defenders"
173515,13136621,"Kelechi Iheanacho","Kelechi Promise Iheanacho",1996,10,3,26,185,82,14,"NGA",225719,"ST",72.5,75.5,71,81,59,70,81,62,30,69,77,79,39,34,73,66,8,7,7,11,15,185,"Strikers"
173515,13136621,"Kelechi Iheanacho","Kelechi Promise Iheanacho",1996,10,3,26,185,82,14,"NGA",225719,"ST",72.5,75.5,71,81,59,70,81,62,30,69,77,79,39,34,73,66,8,7,7,11,15,185,"Strikers"
173515,13136621,"Kelechi Iheanacho","Kelechi Promise Iheanacho",1996,10,3,26,185,82,14,"NGA",225719,"ST",72.5,75.5,71,81,59,70,81,62,30,69,77,79,39,34,73,66,8,7,7,11,15,185,"Strikers"
218218,18083577,"Wout Faes","Wout  Faes",1998,4,3,25,187,84,3,"BEL",235036,"CB",58.5,48,75,67,32,55.5,34,76,76,70,74,43.5,77,78.5,80,73,12,10,8,7,7,187,"Central_defenders"
218218,18083577,"Wout Faes","Wout  Faes",1998,4,3,25,187,84,3,"BEL",235036,"CB",58.5,48,75,67,32,55.5,34,76,76,70,74,43.5,77,78.5,80,73,12,10,8,7,7,187,"Central_defenders"
166477,18074558,"Timothy Castagne","Timothy  Castagne",1995,12,5,27,185,80,27,"BEL",222501,"RB",75.5,72.5,75,78,79,68.5,59,70.5,78,70,75,57,77,73.5,66,84,14,9,15,10,15,185,"Full_backs"
51938,29010506,"Marc Albrighton","Marc Kevin Albrighton",1989,11,18,33,175,74,11,"ENG",183130,"RM",65.5,73.5,75,77,84,73,67,53,56,72,74,70,69,59.5,60,66,15,9,8,15,14,175,"Side_midfielders"
51938,29010506,"Marc Albrighton","Marc Kevin Albrighton",1989,11,18,33,175,74,11,"ENG",183130,"RM",65.5,73.5,75,77,84,73,67,53,56,72,74,70,69,59.5,60,66,15,9,8,15,14,175,"Side_midfielders"
111931,55062009,"Ricardo Pereira","Ricardo Pereira",1993,10,6,29,175,70,21,"POR",210243,"RB",79.5,78.5,79,83,82,79,66,71.5,79,77,82,69,81,83.5,69,76,16,12,15,11,11,175,"Full_backs"
166989,18077264,"Youri Tielemans","Youri  Tielemans",1997,5,7,26,176,72,8,"BEL",216393,"CM",56,71.5,68,85,81,85.5,74,66,70,88,89,87,68,70,69,85,6,8,10,14,12,176,"Central_midfielders"
166989,18077264,"Youri Tielemans","Youri  Tielemans",1997,5,7,26,176,72,8,"BEL",216393,"CM",56,71.5,68,85,81,85.5,74,66,70,88,89,87,68,70,69,85,6,8,10,14,12,176,"Central_midfielders"
201666,28100207,"Harvey Barnes","Harvey  Barnes",1997,12,9,25,174,66,7,"ENG",234742,"LM",85.5,79,53,81,75,77,76,52.5,43,69,76,79,44,41.5,66,74,6,5,11,8,10,180,"Side_midfielders"
201666,28100207,"Harvey Barnes","Harvey  Barnes",1997,12,9,25,174,66,7,"ENG",234742,"LM",85.5,79,53,81,75,77,76,52.5,43,69,76,79,44,41.5,66,74,6,5,11,8,10,180,"Side_midfielders"
215413,28106342,"Kiernan Dewsbury-Hall","Kiernan  Dewsbury-Hall",1998,9,6,24,NA,NA,22,"ENG",237386,"CM",66.5,72.5,70,77,69,75.5,59,65.5,69,76,79,70,68,64.5,69,78,12,15,9,10,7,177,"Central_midfielders"
215413,28106342,"Kiernan Dewsbury-Hall","Kiernan  Dewsbury-Hall",1998,9,6,24,NA,NA,22,"ENG",237386,"CM",66.5,72.5,70,77,69,75.5,59,65.5,69,76,79,70,68,64.5,69,78,12,15,9,10,7,177,"Central_midfielders"
168580,67172040,"Ayoze Pérez","Ayoze  Pérez",1993,7,29,29,178,72,17,"ESP",215590,"RW",76.5,79.5,74,79,70,76.5,69,74.5,49,65,77,69,61,51.5,57,63,12,12,11,14,8,178,"Wingers"
93100,27013431,"Jannik Vestergaard","Jannik  Vestergaard",1992,8,3,30,199,98,23,"DEN",202849,"CB",32,37,84,58,46,66,34,74,74,75,69,65,74,74,87,54,16,11,11,15,10,199,"Central_defenders"
93100,27013431,"Jannik Vestergaard","Jannik  Vestergaard",1992,8,3,30,199,98,23,"DEN",202849,"CB",32,37,84,58,46,66,34,74,74,75,69,65,74,74,87,54,16,11,11,15,10,199,"Central_defenders"
86881,85010871,"Nampalys Mendy","Nampalys  Mendy",1992,6,23,31,167,73,24,"SEN",198861,"CDM",61,73,78,78,61,69,49,70.5,72,72,78,60,74,74,67,51,14,12,9,12,15,167,"Definsive_midfielders"
101668,90008752,"Jamie Vardy","Jamie  Vardy",1987,1,11,36,179,74,9,"ENG",208830,"ST",84.5,75,83,83,69,80,88,77.5,49,61,74,76,45,52,64,73,15,14,7,15,11,179,"Strikers"
101668,90008752,"Jamie Vardy","Jamie  Vardy",1987,1,11,36,179,74,9,"ENG",208830,"ST",84.5,75,83,83,69,80,88,77.5,49,61,74,76,45,52,64,73,15,14,7,15,11,179,"Strikers"
101668,90008752,"Jamie Vardy","Jamie  Vardy",1987,1,11,36,179,74,9,"ENG",208830,"ST",84.5,75,83,83,69,80,88,77.5,49,61,74,76,45,52,64,73,15,14,7,15,11,179,"Strikers"
37642,5005078,"Jonny Evans","Jonny  Evans",1988,1,3,35,188,77,6,"NIR",169588,"CB",50,42.5,82,69,52,69,28,79.5,79,65,72,33,86,79.5,80,64,12,16,16,15,8,188,"Central_defenders"
37642,5005078,"Jonny Evans","Jonny  Evans",1988,1,3,35,188,77,6,"NIR",169588,"CB",50,42.5,82,69,52,69,28,79.5,79,65,72,33,86,79.5,80,64,12,16,16,15,8,188,"Central_defenders"
220627,29140167,"James Justin","James  Justin",1998,2,23,25,183,80,2,"ENG",231554,"LB",81,70,66,74,73,66.5,53,64.5,70,65,72,47,73,76,68,77,13,7,6,5,14,183,"Full_backs"
40146,5131224,"Ryan Bertrand","Ryan  Bertrand",1989,8,5,33,179,85,5,"ENG",169705,"LB",68,68,75,75,76,68.5,50,70,70,69,75,56.5,72,73.5,69,66,11,13,15,10,15,179,"Full_backs"
155569,93034815,"Daniel Amartey","Daniel  Amartey",1994,12,21,28,186,79,18,"GHA",212883,"CB",62.5,66.5,80,71,68,63.5,46,75,75,66,75,65,76,76.5,82,60,13,13,13,8,15,186,"Central_defenders"
155569,93034815,"Daniel Amartey","Daniel  Amartey",1994,12,21,28,186,79,18,"GHA",212883,"CB",62.5,66.5,80,71,68,63.5,46,75,75,66,75,65,76,76.5,82,60,13,13,13,8,15,186,"Central_defenders"
207270,27102367,"Daniel Iversen","Daniel  Iversen",1997,7,19,25,193,80,31,"DEN",228410,"GK",45,26.5,19,16,17,52,14,39,20,53,42,35.5,14,15.5,68,44,73,72,75,71,75,193,"Goalkeeper"
203341,18091791,"Wilfred Ndidi","Wilfred  Ndidi",1996,12,16,26,183,74,25,"NGA",226790,"CDM",66.5,68,88,77,53,70,50,79.5,87,76,78,73.5,86,85.5,79,89,13,14,7,7,13,183,"Definsive_midfielders"
45220,5132647,"Alex Smithies","Alex  Smithies",1990,3,5,33,185,84,12,"ENG",184436,"GK",59,23.5,37,23,14,51,11,48.5,24,28,30,32,15,14.5,66,39,72,69,68,71,71,189,"Goalkeeper"
218031,70093800,"Çaglar Söyüncü","Çaglar  Söyüncü",1996,5,23,27,185,82,4,"TUR",232119,"CB",70,63,86,69,46,65.5,39,75.5,77,64,76,54.5,76,78,82,65,6,7,7,7,7,185,"Central_defenders"
218031,70093800,"Çaglar Söyüncü","Çaglar  Söyüncü",1996,5,23,27,185,82,4,"TUR",232119,"CB",70,63,86,69,46,65.5,39,75.5,77,64,76,54.5,76,78,82,65,6,7,7,7,7,185,"Central_defenders"
225902,48044576,"Boubakary Soumaré","Boubakary  Soumaré",1999,2,27,24,188,70,42,"FRA",239817,"CDM",67.5,68.5,76,78,65,77,51,65,73,77,78,61,71,70.5,84,79,11,6,13,5,10,188,"Definsive_midfielders"
106837,18045342,"Dennis Praet","Dennis  Praet",1994,5,14,29,181,78,26,"BEL",199652,"CAM",66.5,76.5,66,80,74,79,70,61.5,64,78,82,77,58,63.5,62,74,6,6,10,14,10,181,"Attacking_midfielders"
244619,28117365,"Luke Thomas","Luke Jonathan Thomas",2001,6,10,22,NA,NA,33,"ENG",254470,"LB",75.5,70,70,70,70,64.5,39,66.5,76,66,69,41.5,69,72.5,65,82,12,7,10,11,12,177,"Full_backs"
95463,29058892,"Danny Ward","Danny  Ward",1993,6,22,30,191,88,1,"WAL",207998,"GK",45,28.5,32,23,13,47,11,40,20,42,30,33,8,19,60,22,75,73,67,72,74,191,"Goalkeeper"
245419,13158264,"Patson Daka","Patson  Daka",1998,10,9,24,183,71,20,"ZAM",241202,"ST",89.5,78.5,63,76,51,61,82,78,17,61,68,73.5,18,20,67,76,8,6,9,5,11,183,"Strikers"
245419,13158264,"Patson Daka","Patson  Daka",1998,10,9,24,183,71,20,"ZAM",241202,"ST",89.5,78.5,63,76,51,61,82,78,17,61,68,73.5,18,20,67,76,8,6,9,5,11,183,"Strikers"
245419,13158264,"Patson Daka","Patson  Daka",1998,10,9,24,183,71,20,"ZAM",241202,"ST",89.5,78.5,63,76,51,61,82,78,17,61,68,73.5,18,20,67,76,8,6,9,5,11,183,"Strikers"
172780,28093567,"James Maddison","James Daniel Maddison",1996,11,23,26,175,73,10,"ENG",220697,"CAM",73,85.5,70,86,83,86,78,43,44,84,85,82,59,53.5,53,78,11,14,14,12,14,175,"Attacking_midfielders"
169187,28104124,"Trent Alexander-Arnold","Trent  Alexander-Arnold",1998,10,7,24,175,72,66,"ENG",231281,"RB",76,75.5,71,86,92,86,62,67.5,83,91,87,78.5,79,81.5,66,89,14,15,14,6,7,180,"Full_backs"
444884,29233143,"Harvey Elliott","Harvey Daniel James Elliott",2003,4,4,20,170,NA,19,"ENG",246174,"CAM",78.5,82,32,77,72,73,64,40,38,68,73,61,35,36,33,68,10,10,6,14,7,170,"Attacking_midfielders"
15157,5106363,"James Milner","James Philip Milner",1986,1,4,37,175,70,7,"ENG",138412,"CM",52.5,70,86,80,83,79,62,63.5,78,79,81,76,77,79,70,76,12,9,10,8,6,175,"Central_midfielders"
15157,5106363,"James Milner","James Philip Milner",1986,1,4,37,175,70,7,"ENG",138412,"CM",52.5,70,86,80,83,79,62,63.5,78,79,81,76,77,79,70,76,12,9,10,8,6,175,"Central_midfielders"
447203,78090138,"Darwin Núñez","Darwin Gabriel Núñez",1999,6,24,24,187,81,27,"URU",253072,"ST",89.5,77,78,77,67,77,83,76,41,60,69,80.5,36,36,88,89,14,10,12,10,13,186,"Strikers"
447203,78090138,"Darwin Núñez","Darwin Gabriel Núñez",1999,6,24,24,187,81,27,"URU",253072,"ST",89.5,77,78,77,67,77,83,76,41,60,69,80.5,36,36,88,89,14,10,12,10,13,186,"Strikers"
447203,78090138,"Darwin Núñez","Darwin Gabriel Núñez",1999,6,24,24,187,81,27,"URU",253072,"ST",89.5,77,78,77,67,77,83,76,41,60,69,80.5,36,36,88,89,14,10,12,10,13,186,"Strikers"
56979,28005568,"Jordan Henderson","Jordan  Henderson",1990,6,17,33,182,78,14,"ENG",183711,"CM",66,72,83,83,82,80,73,71,81,87,85,76,77,78.5,78,86,7,13,7,9,13,182,"Central_midfielders"
56979,28005568,"Jordan Henderson","Jordan  Henderson",1990,6,17,33,182,78,14,"ENG",183711,"CM",66,72,83,83,82,80,73,71,81,87,85,76,77,78.5,78,86,7,13,7,9,13,182,"Central_midfielders"
60914,91018389,"Joël Matip","Joël Job Matip",1991,8,8,31,195,90,32,"c(""CMR"", ""GER"")",197061,"CB",60,64.5,84,74,54,76,36,81,86,74,80,57,88,85,82,67,11,15,10,7,10,194,"Central_defenders"
60914,91018389,"Joël Matip","Joël Job Matip",1991,8,8,31,195,90,32,"c(""CMR"", ""GER"")",197061,"CB",60,64.5,84,74,54,76,36,81,86,74,80,57,88,85,82,67,11,15,10,7,10,194,"Central_defenders"
197464,29119679,"Nathaniel Phillips","Nathaniel  Phillips",1997,3,21,26,190,NA,47,"ENG",240926,"CB",51.5,46,80,51,30,51,23,78,70,58,66,35,75,72.5,82,57,9,6,6,12,10,190,"Central_defenders"
197464,29119679,"Nathaniel Phillips","Nathaniel  Phillips",1997,3,21,26,190,NA,47,"ENG",240926,"CB",51.5,46,80,51,30,51,23,78,70,58,66,35,75,72.5,82,57,9,6,6,12,10,190,"Central_defenders"
243343,28121437,"Jake Cain","Jake  Cain",2001,9,2,21,NA,NA,64,"ENG",253482,"CM",64.5,65.5,45,64,54,62,57,45,57,61,64,57,57,58,54,70,8,7,11,11,11,176,"Central_midfielders"
243343,28121437,"Jake Cain","Jake  Cain",2001,9,2,21,NA,NA,64,"ENG",253482,"CM",64.5,65.5,45,64,54,62,57,45,57,61,64,57,57,58,54,70,8,7,11,11,11,176,"Central_midfielders"
200720,28104130,"Caoimhín Kelleher","Caoimhín  Kelleher",1998,11,23,24,178,74,62,"IRL",240913,"GK",42,31,21,22,13,52.5,6,40.5,12,40,38,32,18,12,60,19,72,71,74,70,76,188,"Goalkeeper"
92217,19068857,"Roberto Firmino","Roberto Firmino",1991,10,2,31,181,76,9,"BRA",201942,"CF",74.5,85.5,75,88,73,85.5,76,79.5,58,76,84,76.5,55,53,74,87,8,11,9,6,10,181,"Strikers"
204716,48037822,"Ibrahima Konaté","Ibrahima  Konaté",1999,5,25,24,194,95,5,"FRA",237678,"CB",77,63.5,80,69,38,62.5,29,77,82,69,75,38,80,82,87,65,9,7,9,9,15,194,"Central_defenders"
204716,48037822,"Ibrahima Konaté","Ibrahima  Konaté",1999,5,25,24,194,95,5,"FRA",237678,"CB",77,63.5,80,69,38,62.5,29,77,82,69,75,38,80,82,87,65,9,7,9,9,15,194,"Central_defenders"
81880,28046572,"Alex Oxlade-Chamberlain","Alex Mark David Oxlade-Chamberlain",1993,8,15,29,180,70,15,"ENG",198784,"CM",79.5,79,77,81,78,77,70,54,73,74,78,80.5,68,70,70,79,16,9,6,9,9,175,"Central_midfielders"
81880,28046572,"Alex Oxlade-Chamberlain","Alex Mark David Oxlade-Chamberlain",1993,8,15,29,180,70,15,"ENG",198784,"CM",79.5,79,77,81,78,77,70,54,73,74,78,80.5,68,70,70,79,16,9,6,9,9,175,"Central_midfielders"
214285,36096824,"Konstantinos Tsimikas","Konstantinos  Tsimikas",1996,5,12,27,178,77,21,"GRE",232223,"LB",80.5,76.5,80,75,80,69.5,49,66,73,68,72,66.5,72,74.5,71,77,8,12,8,13,10,179,"Full_backs"
175592,85140676,"Naby Keïta","Naby Laye Keïta",1995,2,10,28,172,64,8,"GUI",220971,"CM",70,86.5,78,86,63,82,74,47,76,75,84,75.5,69,70,62,74,7,14,15,14,9,172,"Central_midfielders"
175592,85140676,"Naby Keïta","Naby Laye Keïta",1995,2,10,28,172,64,8,"GUI",220971,"CM",70,86.5,78,86,63,82,74,47,76,75,84,75.5,69,70,62,74,7,14,15,14,9,172,"Central_midfielders"
122798,61043456,"Andrew Robertson","Andrew Henry Robertson",1994,3,11,29,178,64,26,"SCO",216267,"LB",80,78,85,83,88,81.5,55,64.5,84,76,82,70.5,83,83,65,95,11,8,10,7,14,178,"Full_backs"
206915,28115788,"Curtis Jones","Curtis  Jones",2001,1,30,22,185,75,17,"ENG",242434,"CM",68.5,78.5,71,81,63,78,64,53.5,67,75,78,73,65,63.5,68,79,6,13,7,11,7,185,"Central_midfielders"
206915,28115788,"Curtis Jones","Curtis  Jones",2001,1,30,22,185,75,17,"ENG",242434,"CM",68.5,78.5,71,81,63,78,64,53.5,67,75,78,73,65,63.5,68,79,6,13,7,11,7,185,"Central_midfielders"
171287,29115800,"Joe Gomez","Joe David Gomez",1997,5,23,26,188,77,2,"ENG",225100,"CB",79.5,65,81,73,69,67,26,75,83,65,78,33.5,81,81.5,83,64,8,13,14,7,7,188,"Central_defenders"
171287,29115800,"Joe Gomez","Joe David Gomez",1997,5,23,26,188,77,2,"ENG",225100,"CB",79.5,65,81,73,69,67,26,75,83,65,78,33.5,81,81.5,83,64,8,13,14,7,7,188,"Central_defenders"
118748,98028755,"Mohamed Salah","Mohamed Salah",1992,6,15,31,175,71,11,"EGY",209331,"RW",90,90,63,88,80,88.5,93,64,55,77,84,84,38,42,75,87,14,14,9,11,14,175,"Wingers"
244858,28122195,"Fábio Carvalho","Fábio Carvalho",2002,8,30,20,NA,NA,28,"POR",256725,"CAM",78.5,77,42,75,60,71,73,51,39,64,72,64.5,49,40.5,48,65,14,5,8,10,10,175,"Attacking_midfielders"
194634,55083779,"Diogo Jota","Diogo Jota",1996,12,4,26,178,68,20,"POR",224458,"CF",85,85.5,85,84,73,78.5,86,82.5,56,72,77,80,53,51,71,83,7,12,15,9,11,178,"Strikers"
443629,19376885,"Marcelo Pitaluga","Marcelo Pitaluga",2002,12,20,20,192,77,97,"BRA",259430,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
97032,37024025,"Virgil van Dijk","Virgil  van Dijk",1991,7,8,32,195,92,4,"NED",203376,"CB",79.5,65.5,85,76,53,77.5,52,87.5,90,86,79,72.5,92,89,93,74,13,10,13,11,11,193,"Central_defenders"
97032,37024025,"Virgil van Dijk","Virgil  van Dijk",1991,7,8,32,195,92,4,"NED",203376,"CB",79.5,65.5,85,76,53,77.5,52,87.5,90,86,79,72.5,92,89,93,74,13,10,13,11,11,193,"Central_defenders"
244560,48036809,"Romain Perraud","Romain  Perraud",1997,9,22,25,173,68,15,"FRA",231318,"LB",72,74,85,74,77,70,65,59,75,72,77,81,73,72.5,64,84,6,7,10,11,13,173,"Full_backs"
101178,29076100,"James Ward-Prowse","James  Ward-Prowse",1994,11,1,28,173,66,8,"ENG",205569,"CM",60,75.5,76,82,90,80.5,71,61,67,84,85,80.5,64,69.5,64,91,12,12,10,15,15,173,"Central_midfielders"
101178,29076100,"James Ward-Prowse","James  Ward-Prowse",1994,11,1,28,173,66,8,"ENG",205569,"CM",60,75.5,76,82,90,80.5,71,61,67,84,85,80.5,64,69.5,64,91,12,12,10,15,15,173,"Central_midfielders"
91047,61028448,"Stuart Armstrong","Stuart  Armstrong",1992,3,30,31,183,75,17,"SCO",202282,"RM",70.5,76,69,76,72,71,76,68.5,69,72,75,81.5,63,63.5,68,79,14,8,13,11,13,183,"Side_midfielders"
91047,61028448,"Stuart Armstrong","Stuart  Armstrong",1992,3,30,31,183,75,17,"SCO",202282,"RM",70.5,76,69,76,72,71,76,68.5,69,72,75,81.5,63,63.5,68,79,14,8,13,11,13,183,"Side_midfielders"
431131,6601602,"Moussa Djenepo","Moussa  Djenepo",1998,6,15,25,177,65,19,"MLI",237560,"LM",79.5,86,64,73,69,67.5,67,71.5,33,59,67,65,32,34,62,69,12,9,9,14,10,177,"Side_midfielders"
431131,6601602,"Moussa Djenepo","Moussa  Djenepo",1998,6,15,25,177,65,19,"MLI",237560,"LM",79.5,86,64,73,69,67.5,67,71.5,33,59,67,65,32,34,62,69,12,9,9,14,10,177,"Side_midfielders"
58376,8601160,"Alex McCarthy","Alex  McCarthy",1989,12,3,33,193,79,1,"ENG",189324,"GK",57,26,35,17,11,55.5,17,42,22,35,33,30,13,12.5,63,35,74,72,61,72,80,193,"Goalkeeper"
477386,92102718,"Armel Bella-Kotchap","Armel  Bella-Kotchap",2001,12,11,21,190,87,37,"c(""GER"", ""FRA"")",247497,"CB",81.5,49.5,65,60,31,51.5,20,74.5,77,64,66,30,69,74.5,86,65,12,14,5,8,13,190,"Central_defenders"
477386,92102718,"Armel Bella-Kotchap","Armel  Bella-Kotchap",2001,12,11,21,190,87,37,"c(""GER"", ""FRA"")",247497,"CB",81.5,49.5,65,60,31,51.5,20,74.5,77,64,66,30,69,74.5,86,65,12,14,5,8,13,190,"Central_defenders"
200439,90055302,"Che Adams","Che  Adams",1996,7,13,27,175,70,10,"c(""SCO"", ""ENG"")",226093,"ST",81,75.5,74,77,55,66,76,69.5,36,53,70,80.5,33,39,79,77,16,13,12,15,9,178,"Strikers"
200439,90055302,"Che Adams","Che  Adams",1996,7,13,27,175,70,10,"c(""SCO"", ""ENG"")",226093,"ST",81,75.5,74,77,55,66,76,69.5,36,53,70,80.5,33,39,79,77,16,13,12,15,9,178,"Strikers"
200439,90055302,"Che Adams","Che  Adams",1996,7,13,27,175,70,10,"c(""SCO"", ""ENG"")",226093,"ST",81,75.5,74,77,55,66,76,69.5,36,53,70,80.5,33,39,79,77,16,13,12,15,9,178,"Strikers"
20467,5125014,"Theo Walcott","Theo  Walcott",1989,3,16,34,176,68,32,"ENG",164859,"RM",74,73,65,75,73,70.5,67,58.5,35,63,74,67,37,37.5,55,34,11,8,9,9,8,176,"Side_midfielders"
20467,5125014,"Theo Walcott","Theo  Walcott",1989,3,16,34,176,68,32,"ENG",164859,"RM",74,73,65,75,73,70.5,67,58.5,35,63,74,67,37,37.5,55,34,11,8,9,9,8,176,"Side_midfielders"
450527,67270690,"Mohammed Salisu","Mohammed  Salisu",1999,4,17,24,191,82,22,"GHA",244915,"CB",68.5,50,79,64,40,43,30,73,81,58,73,44,79,77,87,67,7,7,11,10,6,191,"Central_defenders"
450527,67270690,"Mohammed Salisu","Mohammed  Salisu",1999,4,17,24,191,82,22,"GHA",244915,"CB",68.5,50,79,64,40,43,30,73,81,58,73,44,79,77,87,67,7,7,11,10,6,191,"Central_defenders"
456350,52094936,"Gavin Bazunu","Gavin  Bazunu",2002,2,20,21,189,79,31,"IRL",243585,"GK",46,33,16,20,11,49,5,45,9,51,45,29.5,16,11.5,50,16,70,68,72,67,72,189,"Goalkeeper"
173271,24039427,"Duje Caleta-Car","Duje  Caleta-Car",1996,9,17,26,192,89,6,"CRO",225263,"CB",59,50.5,80,69,28,72.5,32,79,79,76,76,47,80,78,87,71,8,9,9,10,8,192,"Central_defenders"
173271,24039427,"Duje Caleta-Car","Duje  Caleta-Car",1996,9,17,26,192,89,6,"CRO",225263,"CB",59,50.5,80,69,28,72.5,32,79,79,76,76,47,80,78,87,71,8,9,9,10,8,192,"Central_defenders"
155511,28091349,"Adam Armstrong","Adam Armstrong",1997,2,10,26,174,69,9,"ENG",221841,"ST",84,80,79,72,62,69.5,75,75.5,41,58,70,76.5,36,24,61,73,10,13,13,12,7,172,"Strikers"
155511,28091349,"Adam Armstrong","Adam Armstrong",1997,2,10,26,174,69,9,"ENG",221841,"ST",84,80,79,72,62,69.5,75,75.5,41,58,70,76.5,36,24,61,73,10,13,13,12,7,172,"Strikers"
155511,28091349,"Adam Armstrong","Adam Armstrong",1997,2,10,26,174,69,9,"ENG",221841,"ST",84,80,79,72,62,69.5,75,75.5,41,58,70,76.5,36,24,61,73,10,13,13,12,7,172,"Strikers"
158534,29126231,"Kyle Walker-Peters","Kyle  Walker-Peters",1997,4,13,26,173,62,2,"ENG",227927,"RB",76.5,75,70,78,78,68.5,41,70,72,62,73,45,73,77,64,85,9,8,7,11,12,173,"Full_backs"
240143,48036506,"Ibrahima Diallo","Ibrahima  Diallo",1999,3,8,24,179,68,27,"FRA",239452,"CDM",65,70,78,70,52,67.5,41,60.5,74,72,74,54.5,72,71.5,71,78,8,9,8,14,6,179,"Definsive_midfielders"
476888,49048369,"Sékou Mara","Sékou  Mara",2002,7,30,20,184,NA,18,"FRA",257612,"ST",74.5,68,49,68,40,61,69,78,22,46,65,65,18,21,73,68,12,6,12,12,10,183,"Strikers"
476888,49048369,"Sékou Mara","Sékou  Mara",2002,7,30,20,184,NA,18,"FRA",257612,"ST",74.5,68,49,68,40,61,69,78,22,46,65,65,18,21,73,68,12,6,12,12,10,183,"Strikers"
476888,49048369,"Sékou Mara","Sékou  Mara",2002,7,30,20,184,NA,18,"FRA",257612,"ST",74.5,68,49,68,40,61,69,78,22,46,65,65,18,21,73,68,12,6,12,12,10,183,"Strikers"
514356,18115012,"Roméo Lavia","Roméo  Lavia",2004,1,6,19,NA,NA,45,"BEL",263620,"CDM",55.5,55,66,66,40,46.5,36,58.5,58,59,60,45.5,60,67,58,60,7,7,5,11,13,181,"Definsive_midfielders"
490503,28126246,"Samuel Edozie","Samuel  Edozie",2003,1,28,20,NA,NA,23,"ENG",263953,"LW",74.5,65,38,65,61,56.5,55,42.5,23,50,56,54.5,22,33.5,50,48,13,11,10,7,9,167,"Wingers"
201057,91126230,"Thilo Kehrer","Thilo  Kehrer",1996,9,21,26,186,76,24,"GER",226229,"CB",74.5,65.5,78,66,64,64,37,79.5,76,66,73,52.5,75,78.5,80,73,9,9,14,10,12,186,"Central_defenders"
